Id,Title,Year,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,SciFi,IMAX,Documentary,War,Musical,Western,FilmNoir,NoGenresListed,Popularity,VoteAverage,VoteCount,Runtime,Revenue,Language
570,Fat Girl (À ma soeur!) (2001),2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.226,6.179,190.0,86.0,0.0,False
1018,Mulholland Drive (2001),2001,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,43.828,7.827,5746.0,147.0,20271129.0,True
25641,My First Mister (2001),2001,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.515,6.6,53.0,109.0,595005.0,True
16767,Spriggan (Supurigan) (1998),1998,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13.859,6.0,79.0,90.0,25824.0,False
102933,Things Behind the Sun (2001),2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.779,6.2,16.0,120.0,0.0,True
11380,Bones (2001),2001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.787,4.676,136.0,96.0,7316658.0,True
27396,Brannigan (1975),1975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.873,5.775,80.0,111.0,0.0,True
26299,Clambake (1967),1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.318,5.786,35.0,99.0,0.0,True
984,Dirty Harry (1971),1971,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,24.729,7.46,2244.0,102.0,35976000.0,True
15559,Destiny in Space (1994),1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.96,7.2,6.0,40.0,0.0,True
14811,Fiddler on the Roof (1971),1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20.79,7.697,511.0,179.0,83304330.0,True
21741,Hail Columbia! (1982),1982,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.189,7.3,3.0,37.0,0.0,True
77670,Kansas (1988),1988,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.458,5.175,20.0,110.0,0.0,True
55727,Making the Grade (1984),1984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.605,5.025,20.0,105.0,0.0,True
15560,Mission to Mir (1997),1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.203,6.7,3.0,40.0,0.0,True
9585,Not Without My Daughter (1991),1991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35.697,6.603,269.0,116.0,14789113.0,True
14267,Female Trouble (1975),1975,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.864,6.978,162.0,98.0,0.0,True
45929,Titanica (1992),1992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.4,5.6,7.0,95.0,0.0,True
768,From Hell (2001),2001,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,18.638,6.684,2609.0,122.0,74558115.0,True
2100,"Last Castle, The (2001)",2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.71,7.146,1141.0,131.0,27642707.0,True
11091,Riding in Cars with Boys (2001),2001,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.844,6.776,419.0,132.0,35743308.0,True
3173,Bangkok Dangerous (2000),2000,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11.956,5.608,61.0,105.0,0.0,False
27092,Burnt Money (Plata Quemada) (2000),2000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,13.384,6.826,89.0,125.0,0.0,False
23941,Dancing at the Blue Iguana (2000),2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.669,5.31,42.0,123.0,0.0,True
18192,Focus (2001),2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.503,6.409,22.0,106.0,0.0,True
11845,Intimacy (2000),2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.52,6.332,476.0,119.0,0.0,True
9081,Waking Life (2001),2001,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.926,7.5,809.0,99.0,3176880.0,True
167,K-PAX (2001),2001,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,22.279,7.194,2200.0,120.0,50315140.0,True
34043,On the Line (2001),2001,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.067,4.8,34.0,85.0,4500000.0,True
9378,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),2001,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,35.603,6.208,1932.0,91.0,68467960.0,True
27444,Better Than Sex (2000),2000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26,5.848,31.0,84.0,0.0,True
141,Donnie Darko (2001),2001,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,44.614,7.782,11657.0,114.0,7500000.0,True
10034,High Heels and Low Lifes (2001),2001,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8.263,5.991,55.0,86.0,0.0,True
11457,Life as a House (2001),2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.244,7.049,377.0,125.0,0.0,True
10778,"Man Who Wasn't There, The (2001)",2001,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17.42,7.541,1456.0,116.0,0.0,True
78657,Ouch (Aïe) (2000),2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,5.3,6.0,103.0,0.0,False
67385,"Town is Quiet, The (Ville est tranquille, La) (2000)",2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.737,6.375,20.0,133.0,0.0,False
151727,Trembling Before G-d (2001),2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.011,5.464,14.0,94.0,0.0,True
11456,Domestic Disturbance (2001),2001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.481,5.8,383.0,89.0,54249294.0,True
585,"Monsters, Inc. (2001)",2001,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.405,7.837,17392.0,92.0,579707738.0,True
10796,"One, The (2001)",2001,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,25.187,6.11,1452.0,87.0,72689126.0,True
23949,Tape (2001),2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.256,6.862,197.0,86.0,490475.0,True
11088,Heist (2001),2001,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18.657,6.302,492.0,107.0,28500000.0,True
9889,Shallow Hal (2001),2001,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.942,6.15,2710.0,114.0,141069860.0,True
140511,King of the Jungle (2000),2000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.703,5.0,4.0,87.0,27.0,True
133115,Maze (2000),2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.747,5.625,8.0,97.0,0.0,True
45964,When a Stranger Calls (1979),1979,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.944,6.139,225.0,97.0,25000000.0,True
32014,Timerider: The Adventure of Lyle Swann (1982),1982,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,7.202,5.1,43.0,94.0,0.0,True
13408,"Wash, The (2001)",2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.952,5.359,100.0,96.0,10229331.0,True
671,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),2001,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.897,7.916,25713.0,152.0,976475550.0,True
17731,"Fluffer, The (2001)",2001,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.886,5.724,38.0,95.0,0.0,True
20794,Novocaine (2001),2001,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,15.957,5.941,128.0,95.0,2025238.0,True
11469,Black Knight (2001),2001,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.743,5.375,1034.0,95.0,33422806.0,True
14369,Out Cold (2001),2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.563,5.847,158.0,89.0,14782676.0,True
1535,Spy Game (2001),2001,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,24.974,6.9,1895.0,126.0,143049560.0,True
1433,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",2001,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,25.566,7.293,1124.0,108.0,6582065.0,False
1999,In the Bedroom (2001),2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.619,6.927,315.0,130.0,44763181.0,True
58098,"Way We Laughed, The (Così Ridevano) (1998)",1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.102,7.1,35.0,124.0,0.0,False
78076,Hell Up in Harlem (1973),1973,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.633,5.4,33.0,94.0,0.0,True
87774,Bucktown (1975),1975,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.191,5.7,23.0,94.0,0.0,True
23847,Across 110th Street (1972),1972,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.439,6.9,96.0,102.0,0.0,True
50785,"Little Soldier, The (Petit soldat, Le) (1963)",1963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10.346,7.1,144.0,87.0,0.0,False
12472,"Incredible Shrinking Woman, The (1981)",1981,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.932,5.217,90.0,88.0,0.0,True
42258,Katie Tippel (Keetje Tippel) (1975),1975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.599,6.523,43.0,102.0,0.0,False
11834,Jabberwocky (1977),1977,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.758,6.0,240.0,105.0,0.0,True
16085,Funny Girl (1968),1968,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.449,7.2,367.0,155.0,52223306.0,True
27405,Circus of Horrors (1960),1960,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.284,5.9,64.0,88.0,0.0,True
269,Breathless (À bout de souffle) (1960),1960,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20.998,7.573,1648.0,90.0,0.0,False
16441,"Beastmaster, The (1982)",1982,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.557,6.328,359.0,118.0,14056528.0,True
11422,Midway (1976),1976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,26.014,6.63,266.0,132.0,43220000.0,True
31037,MacArthur (1977),1977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.97,6.153,72.0,130.0,0.0,True
40739,"Young Lions, The (1958)",1958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15.864,6.8,115.0,167.0,0.0,True
10656,Subway (1985),1985,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,13.714,6.531,405.0,104.0,390659.0,False
32847,"Now, Voyager (1942)",1942,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.125,7.351,180.0,117.0,0.0,True
39938,Little Women (1933),1933,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.24,6.7,120.0,115.0,2100000.0,True
38766,Halls of Montezuma (1950),1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.171,5.903,31.0,113.0,0.0,True
43510,Guadalcanal Diary (1943),1943,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.96,5.719,16.0,93.0,0.0,True
35284,Anzio (1968),1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.228,5.821,53.0,117.0,0.0,False
14584,"Cheap Detective, The (1978)",1978,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.325,6.4,74.0,92.0,0.0,True
58886,Everybody's Famous! (Iedereen beroemd!) (2000),2000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.672,5.7,27.0,97.0,0.0,False
72277,"Last Wave, The (1977)",1977,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11.349,6.78,168.0,106.0,1258000.0,True
5781,That Obscure Object of Desire (Cet obscur objet du désir) (1977),1977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.608,7.435,341.0,103.0,0.0,False
23805,"Toy, The (1982)",1982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.724,5.805,195.0,102.0,47118057.0,True
34388,Funeral in Berlin (1966),1966,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,13.842,6.395,120.0,102.0,0.0,True
39867,Don't Go in the House (1980),1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.934,5.626,100.0,82.0,0.0,True
11033,Dressed to Kill (1980),1980,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25.78,6.931,813.0,105.0,31899000.0,True
69716,"Earthling, The (1980)",1980,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.137,6.5,21.0,97.0,0.0,True
37835,"Exterminator, The (1980)",1980,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,11.628,5.618,114.0,98.0,0.0,True
33356,"Falls, The (1980)",1980,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.035,7.1,31.0,195.0,0.0,True
3537,Fame (1980),1980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.377,6.451,408.0,134.0,42000000.0,True
38922,Fatso (1980),1980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.046,5.875,28.0,93.0,0.0,True
27145,"Aviator's Wife, The (La femme de l'aviateur) (1981)",1981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.286,7.1,90.0,106.0,0.0,False
8738,"Final Countdown, The (1980)",1980,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,21.184,6.596,531.0,103.0,16647800.0,True
28614,"First Deadly Sin, The (1980)",1980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.774,5.8,29.0,112.0,0.0,True
3604,Flash Gordon (1980),1980,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,29.083,6.186,874.0,111.0,27100000.0,True
6974,"Angry Red Planet, The (1959)",1959,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.384,5.515,67.0,83.0,0.0,True
26398,At the Earth's Core (1976),1976,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.854,5.071,140.0,90.0,0.0,True
42218,Empire of the Ants (1977),1977,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.59,4.9,103.0,89.0,2500000.0,True
10649,"Enforcer, The (1976)",1976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.521,6.769,796.0,96.0,46236000.0,True
42566,"Eye for an Eye, An (1981)",1981,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,12.991,5.2,88.0,106.0,7680000.0,True
17689,"Gauntlet, The (1977)",1977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.657,6.567,464.0,109.0,26414658.0,True
34084,I Bury the Living (1958),1958,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.248,6.155,58.0,76.0,0.0,True
15983,Invasion U.S.A. (1985),1985,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15.837,5.719,251.0,107.0,0.0,True
14854,Lone Wolf McQuade (1983),1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.828,6.511,313.0,107.0,12232628.0,True
10847,Lord of the Flies (1990),1990,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19.77,6.344,505.0,91.0,13985225.0,True
33525,Morons From Outer Space (1985),1985,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.484,4.632,38.0,90.0,0.0,True
27591,"People That Time Forgot, The (1977)",1977,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.351,5.382,68.0,90.0,0.0,True
299,Ocean's Eleven (a.k.a. Ocean's 11) (1960),1960,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.692,6.384,306.0,127.0,2800000.0,True
31945,"Sicilian, The (1987)",1987,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9.084,5.097,113.0,116.0,5406879.0,True
42160,"Stunt Man, The (1980)",1980,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6.761,6.7,121.0,131.0,0.0,True
10650,Sudden Impact (1983),1983,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,22.632,6.552,808.0,117.0,150000000.0,True
8007,Behind Enemy Lines (2001),2001,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,35.038,6.347,1347.0,106.0,91753202.0,True
19076,"Affair of the Necklace, The (2001)",2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.502,5.5,78.0,118.0,1198113.0,True
81442,"Independent, The (2000)",2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.111,5.273,11.0,95.0,0.0,True
50562,Pornstar: The Legend of Ron Jeremy (2001),2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.981,5.931,29.0,80.0,411897.0,True
13503,Texas Rangers (2001),2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.312,6.064,101.0,110.0,0.0,True
161,Ocean's Eleven (2001),2001,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,43.091,7.431,10905.0,116.0,450717150.0,True
43774,Baran (2001),2001,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.985,7.4,66.0,90.0,0.0,False
31064,"Business of Strangers, The (2001)",2001,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.176,5.645,32.0,84.0,0.0,True
31682,"Incredible Shrinking Man, The (1957)",1957,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14.473,7.5,440.0,81.0,0.0,True
8342,No Man's Land (2001),2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12.121,7.486,401.0,98.0,0.0,False
55479,Piñero (2001),2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.577,6.3,9.0,103.0,0.0,True
4886,And Then There Were None (1945),1945,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15.658,6.995,331.0,98.0,1000000.0,True
228,"Blue Angel, The (Blaue Engel, Der) (1930)",1930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.942,7.348,282.0,108.0,0.0,False
23111,Moscow on the Hudson (1984),1984,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.82,6.233,176.0,115.0,25100000.0,True
42597,"Owl and the Pussycat, The (1970)",1970,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.885,6.3,45.0,95.0,0.0,True
194,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",2001,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.773,7.905,10865.0,122.0,173921954.0,False
11397,Not Another Teen Movie (2001),2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.743,5.791,1920.0,89.0,66468332.0,True
1903,Vanilla Sky (2001),2001,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,28.08,6.815,3869.0,136.0,203388341.0,True
11889,Iris (2001),2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.765,6.4,180.0,91.0,16153953.0,True
28171,Kandahar (Safar e Ghandehar) (2001),2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.244,6.2,75.0,85.0,0.0,True
9523,Lantana (2001),2001,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,12.955,6.624,186.0,121.0,0.0,True
9428,"Royal Tenenbaums, The (2001)",2001,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.153,7.494,4241.0,110.0,71441250.0,True
1649,Bill & Ted's Bogus Journey (1991),1991,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.429,6.299,1098.0,93.0,0.0,True
11938,Clockwise (1986),1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.641,6.324,170.0,96.0,1476356.0,True
43143,"Crawling Eye, The (a.k.a. Trollenberg Terror, The) (1958)",1958,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7.629,4.6,80.0,84.0,0.0,True
35201,"Holcroft Covenant, The (1985)",1985,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.544,5.465,71.0,112.0,0.0,True
42724,Morgan! (1966),1966,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.787,6.3,32.0,97.0,0.0,True
24264,Sheena (1984),1984,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16.459,5.692,131.0,117.0,58000000.0,True
27150,Silent Rage (1982),1982,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.54,6.0,144.0,103.0,10500000.0,True
26978,Spacehunter: Adventures in the Forbidden Zone (1983),1983,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.23,5.206,106.0,90.0,16500000.0,True
19209,White Water Summer (1987),1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.057,6.3,79.0,90.0,300859.0,True
8386,How High (2001),2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.571,6.316,888.0,93.0,31200000.0,True
12589,Jimmy Neutron: Boy Genius (2001),2001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.558,5.975,842.0,83.0,80936232.0,True
12312,Joe Somebody (2001),2001,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,5.7,178.0,99.0,24516772.0,True
11232,Kate & Leopold (2001),2001,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.101,6.323,1243.0,118.0,76019048.0,True
120,"Lord of the Rings: The Fellowship of the Ring, The (2001)",2001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.751,8.405,23617.0,179.0,871368364.0,True
11086,"Majestic, The (2001)",2001,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.93,6.762,673.0,152.0,37317673.0,True
453,"Beautiful Mind, A (2001)",2001,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107.45,7.854,9590.0,135.0,316800000.0,True
18939,Little Otik (Otesánek) (2000),2000,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.731,7.069,132.0,132.0,0.0,False
12724,"Convent, The (2000)",2000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.72,5.434,53.0,79.0,0.0,True
11414,"Defiant Ones, The (1958)",1958,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10.69,7.128,226.0,96.0,0.0,True
31507,Dodsworth (1936),1936,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.603,7.154,114.0,101.0,0.0,True
42612,Medium Cool (1969),1969,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.157,6.8,64.0,111.0,0.0,True
18783,Sahara (1943),1943,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,14.183,7.148,118.0,97.0,0.0,True
12593,Fritz the Cat (1972),1972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.227,6.165,291.0,78.0,90000000.0,True
14683,"Nine Lives of Fritz the Cat, The (1974)",1974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.495,4.992,65.0,77.0,0.0,True
10794,"Party, The (1968)",1968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.426,7.28,691.0,99.0,2900000.0,True
43136,Separate Tables (1958),1958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.616,6.835,97.0,98.0,0.0,True
45491,Sex and Zen (Rou pu Tuan zhi tou Qing bao Jian) (1992),1992,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.771,6.2,73.0,99.0,396003.0,False
5052,Topkapi (1964),1964,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.199,6.476,169.0,119.0,0.0,True
37257,Witness for the Prosecution (1957),1957,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,27.7,8.219,1242.0,116.0,9000000.0,True
8489,Ali (2001),2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.62,6.765,1576.0,157.0,87713825.0,True
855,Black Hawk Down (2001),2001,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,43.016,7.371,5301.0,145.0,172989651.0,True
12660,Charlotte Gray (2001),2001,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.228,6.0,146.0,121.0,741394.0,True
10269,Yentl (1983),1983,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.285,6.571,205.0,132.0,30400000.0,True
5279,Gosford Park (2001),2001,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,21.159,6.858,994.0,137.0,87754044.0,True
